rep,A,rd,LL,dp,pval,psig
30,7,10,7.213849215248599,-0.545,0.00014564430927621608,0
31,7,10,7.925230490380452,-0.635,6.8549835559705841e-05,0
32,7,10,2.3279801820999504,-0.495,0.030945916871041979,0
33,7,10,0.27053477355177974,-0.5,0.46198980918960264,0
34,7,10,6.4737823505422325,-0.55,0.00032033793639074659,0
35,7,10,0.6450457830002182,-0.515,0.25603107689807758,0
36,7,10,1.525632553810595,-0.5800000000000001,0.080674278304105451,0
37,7,10,1.3772561152892453,-0.515,0.096980389485003871,0
38,7,10,1.7586350854497526,-0.5900000000000001,0.060732400640290174,0
39,7,10,1.7890599364674695,-0.5650000000000001,0.058545377475617388,0
40,7,10,1.64668423674479,-0.475,0.069560180827166196,0
41,7,10,4.12392460874486,-0.52,0.0040800315327621517,0
42,7,10,4.327268179508067,-0.54,0.0032624808367586189,0
43,7,10,0.7824797645247594,-0.53,0.21094052483695525,0
44,7,10,5.03586356494346,-0.505,0.0015056182996511236,0
45,7,10,3.3462361078053724,-0.54,0.0096820848205078081,0
46,7,10,7.188869646574931,-0.56,0.000149559970534896,0
47,7,10,2.8928738938847145,-0.53,0.016156623334824927,0
48,7,10,3.067626255243754,-0.5650000000000001,0.013251262172891076,0
49,7,10,3.9490559588760976,-0.49,0.004948642534938541,0
50,7,10,3.7920070535149013,-0.48,0.0058888161303685127,0
51,7,10,3.4206093074472097,-0.595,0.0089078052212195891,0
52,7,10,8.436572060127393,-0.505,3.9963031129852666e-05,0
53,7,10,5.828342681890122,-0.525,0.0006397222175507089,0
54,7,10,2.9241901663953023,-0.51,0.01559139462635184,0
55,7,10,12.375856324540571,-0.53,6.5210831001749625e-07,1
56,7,10,0.7322872337214678,-0.495,0.22620367534474639,0
57,7,10,6.59472989197986,-0.525,0.00028152804004921705,0
58,7,10,0.004893616090587862,-0.5800000000000001,0.92119349893554747,0
59,7,10,1.3049734124546364,-0.545,0.10619532322695024,0
60,7,10,8.01668579717833,-0.515,6.2235790343034836e-05,0
61,7,10,1.7257592858381388,-0.595,0.063193684632781966,0
62,7,10,5.607868379295261,-0.51,0.0008110660331953623,0
63,7,10,6.319863215951431,-0.525,0.00037763523595235604,0
64,7,10,0.3003024342512989,-0.53,0.43834733437154183,0
65,7,10,3.0589580881208063,-0.58,0.013381845928443714,0
66,7,10,6.954292713883177,-0.545,0.00019191981174626616,0
67,7,10,2.1293173296099597,-0.5449999999999999,0.039051296312824668,0
68,7,10,4.244633466534139,-0.585,0.00357247722546572,0
69,7,10,0.5156872040321872,-0.535,0.30983607723627316,0
70,7,10,0.3439113762309006,-0.5349999999999999,0.40690593203008918,0
71,7,10,1.8243801090241116,-0.5349999999999999,0.056110964964108834,0
72,7,10,1.4663006115917736,-0.49,0.086807522921397595,0
73,7,10,3.525249563428849,-0.495,0.0079243167421786387,0
74,7,10,7.913285523213279,-0.6000000000000001,6.9420760371863288e-05,0
75,7,10,1.255186448264885,-0.48500000000000004,0.11309916681581611,0
76,7,10,0.143510807745656,-0.5,0.59213550138106474,0
77,7,10,4.431345145354525,-0.48,0.0029105829150222196,0
78,7,10,0.9247715213638645,-0.46499999999999997,0.17383655054870994,0
79,7,10,3.4743551967875597,-0.47,0.0083879678359082277,0
80,7,10,0.8269763994770206,-0.575,0.19842178677053168,0
81,7,10,5.017696890925922,-0.47000000000000003,0.0015356071599069709,0
82,7,10,3.234960069263952,-0.495,0.010971546252115938,0
83,7,10,4.776726818901055,-0.51,0.0019957356717139607,0
84,7,10,3.5361788631637845,-0.49000000000000005,0.007828217642025459,0
85,7,10,2.854850488376964,-0.545,0.016871412984589051,0
86,7,10,0.0378795505322701,-0.51,0.78312900596041368,0
87,7,10,3.1895464765203845,-0.56,0.01154724304991761,0
88,7,10,1.7990455089845345,-0.555,0.057845960022284371,0
89,7,10,2.575773067159611,-0.525,0.023225683824437793,0
90,7,10,4.132421326872953,-0.52,0.0040420164209648002,0
91,7,10,0.9542689200228315,-0.565,0.16712576823243541,0
92,7,10,2.6697565893698005,-0.545,0.020847294178192088,0
93,7,10,0.00031200040306637194,-0.505,0.98007090983462231,0
94,7,10,3.2874531639546447,-0.54,0.010342644633116516,0
95,7,10,2.421768001746313,-0.535,0.027749938396696816,0
96,7,10,1.1023250251073642,-0.5,0.13759511564702853,0
97,7,10,1.8041950595023648,-0.49,0.057488744876635134,0
98,7,10,3.682439965153084,-0.52,0.0066510041219364213,0
99,7,10,2.296824430628652,-0.54,0.032090627355554902,0
0,7,20,9.461635234147778,-0.53,1.3608256285935205e-05,0
1,7,20,3.76178384084869,-0.53,0.0060896954054787678,0
2,7,20,7.111892679904862,-0.5650000000000001,0.00016230597200883601,0
3,7,20,7.43713620724589,-0.52,0.00011491969063315288,0
4,7,20,9.207145891478678,-0.495,1.7772002092852901e-05,0
5,7,20,3.4871500818764867,-0.5800000000000001,0.0082688553727376934,0
6,7,20,7.925899456875055,-0.525,6.850138651814941e-05,0
7,7,20,5.990409216216485,-0.595,0.00053750971338795139,0
8,7,20,7.491307203944684,-0.5,0.00010850626216696302,0
9,7,20,9.737969837116774,-0.52,1.0187486490398356e-05,0
10,7,20,2.318345534582128,-0.515,0.031295287903033375,0
11,7,20,4.381238807420243,-0.45500000000000007,0.0030749104331029287,0
12,7,20,4.336413215428948,-0.54,0.0032298985431756799,0
13,7,20,7.408102736015827,-0.495,0.00011851271586194034,0
14,7,20,4.074192741988438,-0.51,0.0043099515926124932,0
15,7,20,2.7135006652221536,-0.475,0.019827697632518237,0
16,7,20,2.3519256029461824,-0.5,0.030095108836139195,0
17,7,20,9.080900169732896,-0.6,2.0290820288315636e-05,0
18,7,20,15.587027014187893,-0.6,2.3589805997481506e-08,1
19,7,20,1.7565853172383603,-0.545,0.060882835422267356,0
20,7,20,6.303466165650276,-0.6000000000000001,0.00038431872766742092,0
21,7,20,13.249246078033332,-0.56,2.6374389616723448e-07,1
22,7,20,6.4079345811269235,-0.62,0.00034369170759396273,0
23,7,20,1.4174567131221583,-0.635,0.092235771999813254,0
24,7,20,6.614491438555428,-0.535,0.00027565335383872291,0
25,7,20,5.437865682307667,-0.6200000000000001,0.00097432546292530731,0
26,7,20,7.155723762026822,-0.535,0.00015491990666194333,0
27,7,20,9.092366648582558,-0.605,2.0047945995860239e-05,0
28,7,20,5.0905613949154755,-0.495,0.0014188575576732365,0
29,7,20,10.53938845636527,-0.5700000000000001,4.4078309358042134e-06,1
30,7,20,4.152556534822425,-0.545,0.0039533621120685369,0
31,7,20,10.00709372825671,-0.6000000000000001,7.6869713186988875e-06,0
32,7,20,8.993662919086344,-0.505,2.2238066320068306e-05,0
33,7,20,5.516483275578468,-0.525,0.00089505800690292681,0
34,7,20,0.9938788933331749,-0.515,0.15857552004295161,0
35,7,20,3.077145091961894,-0.5,0.013109371700566586,0
36,7,20,1.6204235832608909,-0.56,0.071823490782909394,0
37,7,20,9.263198779185874,-0.515,1.6756736477718803e-05,0
38,7,20,1.4552405141999136,-0.52,0.08800562252033528,0
39,7,20,4.051671397492042,-0.545,0.0044183698625644974,0
40,7,20,6.1017315578688915,-0.5650000000000001,0.00047700883140344708,0
41,7,20,0.6582686254235127,-0.485,0.25121445267896325,0
42,7,20,12.240497854749671,-0.6100000000000001,7.5046418479551846e-07,1
43,7,20,4.5878997793799625,-0.5,0.0024523620677506797,0
44,7,20,4.5246717009226325,-0.505,0.0026278917822257775,0
45,7,20,1.479221465486691,-0.54,0.085430173088213657,0
46,7,20,7.141638221758707,-0.54,0.00015725582175085684,0
47,7,20,4.377928162243205,-0.52,0.0030860943158945719,0
48,7,20,2.179960905251243,-0.5,0.036793994014834852,0
49,7,20,5.010651363919413,-0.535,0.0015473998202810701,0
50,7,20,8.11921224155413,-0.52,5.5849780098982116e-05,0
51,7,20,7.360248065924777,-0.54,0.00012468348614358415,0
52,7,20,13.506275378366041,-0.5700000000000001,2.0213869056373568e-07,1
53,7,20,0.34005896824785664,-0.51,0.40954611607672231,0
54,7,20,6.971590129609101,-0.555,0.00018841996397711558,0
55,7,20,12.217432664335684,-0.545,7.6864969889012258e-07,1
56,7,20,8.763463692910108,-0.5750000000000001,2.8326731002947803e-05,0
57,7,20,8.878748249729748,-0.53,2.5092678390015166e-05,0
58,7,20,8.679896345702833,-0.535,3.0930042861698759e-05,0
59,7,20,9.264000247798803,-0.61,1.6742650352008503e-05,0
60,7,20,2.607576643748316,-0.5900000000000001,0.022390872966008279,0
61,7,20,3.138431221790099,-0.5549999999999999,0.012232448780562177,0
62,7,20,7.739624428766115,-0.6000000000000001,8.3416015363657614e-05,0
63,7,20,5.267708912421398,-0.5700000000000001,0.0011710840408108991,0
64,7,20,2.6552642018382393,-0.52,0.021196926362651691,0
65,7,20,2.6283102744408184,-0.535,0.021863432441802666,0
66,7,20,3.9033323734136167,-0.545,0.0052053888986272057,0
67,7,20,3.6245815287800207,-0.545,0.0070934066127178452,0
68,7,20,10.476259605902857,-0.5750000000000001,4.7080830134493823e-06,0
69,7,20,2.759353662741204,-0.5599999999999999,0.01881415647066853,0
70,7,20,3.2507961517366857,-0.5800000000000001,0.010777792688922094,0
71,7,20,4.389092359113999,-0.5950000000000001,0.0030485443041993188,0
72,7,20,4.14540565356747,-0.575,0.0039846182630458582,0
73,7,20,5.222187439712975,-0.53,0.0012302353531903343,0
74,7,20,6.180010962782054,-0.64,0.00043862553949458594,0
75,7,20,6.689404820543066,-0.57,0.00025448319050791479,0
76,7,20,3.4948594923694634,-0.53,0.0081979223697205006,0
77,7,20,10.407957445923127,-0.545,5.0561063519305449e-06,0
78,7,20,3.3055895457266447,-0.475,0.010134053952727817,0
79,7,20,2.6045289625992063,-0.5900000000000001,0.022469506697663899,0
80,7,20,4.167552392216951,-0.55,0.0038886235001889258,0
81,7,20,2.0224967464508823,-0.585,0.044302549516080036,0
82,7,20,4.369424918054702,-0.53,0.0031150093997309725,0
83,7,20,13.502418269935863,-0.55,2.0294701763567957e-07,1
84,7,20,2.639557846720969,-0.485,0.021582706992983813,0
85,7,20,11.210035237076085,-0.525,2.1907272361731955e-06,1
86,7,20,6.641681950799361,-0.55,0.00026777160645885534,0
87,7,20,3.6049542705338813,-0.485,0.0072502188818488467,0
88,7,20,10.362621507970307,-0.61,5.301252732126116e-06,0
89,7,20,7.9770640733318805,-0.58,6.4896098306843619e-05,0
90,7,20,3.4291994840568245,-0.5750000000000001,0.0088225565417368035,0
91,7,20,5.735210697912395,-0.585,0.00070712644817905179,0
92,7,20,3.900773711693948,-0.54,0.0052201511093774577,0
93,7,20,0.6629277426899696,-0.47500000000000003,0.24954387169415349,0
94,7,20,4.916931145926226,-0.54,0.0017132821908979468,0
95,7,20,2.664459841125596,-0.53,0.020974382149580806,0
96,7,20,4.6503544698462385,-0.56,0.0022906519894514421,0
97,7,20,7.707476866857549,-0.55,8.630264147635458e-05,0
98,7,20,7.421925164545989,-0.54,0.00011678823746008593,0
99,7,20,10.557582214671628,-0.5750000000000001,4.3249203359740918e-06,1
0,7,30,3.006831226743887,-0.545,0.01419553400546969,0
1,7,30,15.298022449480726,-0.545,3.1774080588853337e-08,1
2,7,30,1.7919413642079414,-0.525,0.058342636621362187,0
3,7,30,3.257743193698767,-0.54,0.010693906964692856,0
4,7,30,5.846308557089292,-0.5700000000000001,0.00062748577581961396,0
5,7,30,3.649060984707728,-0.545,0.0069026722761800219,0
6,7,30,12.265564697843939,-0.6100000000000001,7.3118931642746077e-07,1
7,7,30,8.383363461241256,-0.58,4.2267999630474229e-05,0
8,7,30,8.648143585790688,-0.5549999999999999,3.1981112016854496e-05,0
9,7,30,8.769905518194445,-0.595,2.8135440059418038e-05,0
10,7,30,15.905483065183581,-0.5750000000000001,1.6993059959169443e-08,1
11,7,30,20.798359464215178,-0.54,1.1218137530022432e-10,1
12,7,30,4.518274336391983,-0.49,0.0026463477294424997,0
13,7,30,22.88185159579579,-0.54,1.3341328042315581e-11,1
14,7,30,5.465759489666629,-0.515,0.00094541950962412358,0
15,7,30,7.236532294408438,-0.5750000000000001,0.0001421781168362557,0
16,7,30,14.953669191442579,-0.54,4.5319433317203561e-08,1
17,7,30,8.750744896637238,-0.51,2.8708263935861567e-05,0
18,7,30,5.173517691216651,-0.5800000000000001,0.0012968279267997485,0
19,7,30,13.277688413389061,-0.525,2.5609098008860798e-07,1
20,7,30,0.5965546509276793,-0.47000000000000003,0.27470326932131162,0
21,7,30,2.902468680554569,-0.525,0.015981237074796928,0
22,7,30,7.9162994911213636,-0.545,6.9199963255939245e-05,0
23,7,30,10.94022470413551,-0.55,2.9017526083086054e-06,1
24,7,30,8.351108637112574,-0.5150000000000001,4.3729858893670759e-05,0
25,7,30,18.34546709112214,-0.55,1.3842167412292383e-09,1
26,7,30,5.307403263229536,-0.545,0.0011218569114728183,0
27,7,30,14.883341801501835,-0.5,4.8729462465146867e-08,1
28,7,30,9.393756485364438,-0.605,1.4612069112129866e-05,0
29,7,30,3.988021492351553,-0.495,0.0047400438265594591,0
30,7,30,4.01215555963843,-0.5750000000000001,0.0046153577164605997,0
31,7,30,14.154839337382699,-0.56,1.0337780831370935e-07,1
32,7,30,11.8520071394163,-0.495,1.1234795173065137e-06,1
33,7,30,3.5653045313163885,-0.605,0.0075778982579153276,0
34,7,30,5.249260313291397,-0.6050000000000001,0.0011947015884835599,0
35,7,30,2.2575962392380964,-0.555,0.033595105888750032,0
36,7,30,8.72799741143103,-0.6,2.9403557520568668e-05,0
37,7,30,8.635770481299353,-0.61,3.240033642382123e-05,0
38,7,30,7.647019274521586,-0.56,9.2006414662892944e-05,0
39,7,30,11.97971112592568,-0.56,9.8387600122595842e-07,1
40,7,30,15.61993155912442,-0.565,2.2803509747149064e-08,1
41,7,30,7.219235503304784,-0.5800000000000001,0.00014481360559137624,0
42,7,30,4.098543080736823,-0.49,0.0041957720916612207,0
43,7,30,9.307860898677458,-0.5750000000000001,1.5989645326119906e-05,0
44,7,30,19.09332512080702,-0.595,6.4290761603302826e-10,1
45,7,30,9.126046022120573,-0.495,1.9351329559769148e-05,0
46,7,30,19.727091981547268,-0.615,3.358473499304182e-10,1
47,7,30,12.031215044128421,-0.495,9.3262271072536151e-07,1
48,7,30,11.974636497028008,-0.565,9.890763466025021e-07,1
49,7,30,7.615391643685522,-0.5700000000000001,9.5139883907080502e-05,0
50,7,30,5.723483970480238,-0.52,0.00071610752406858769,0
51,7,30,2.7350683611518707,-0.5349999999999999,0.019344112198020347,0
52,7,30,6.729295722640569,-0.445,0.00024388678780506989,0
53,7,30,3.6919567994597133,-0.5800000000000001,0.0065809809818559994,0
54,7,30,12.999538582351349,-0.59,3.4158059647459993e-07,1
55,7,30,14.02108414845005,-0.535,1.1870051408457982e-07,1
56,7,30,3.218343059878978,-0.485,0.011178699539409087,0
57,7,30,6.672327385548005,-0.505,0.00025916026399541714,0
58,7,30,9.596345778901753,-0.53,1.181649269399454e-05,0
59,7,30,11.086892994388567,-0.54,2.4905114679452112e-06,1
60,7,30,7.6044590136991825,-0.515,9.6247816689376542e-05,0
61,7,30,9.90581347122413,-0.535,8.5461239240913756e-06,0
62,7,30,3.8712592999151347,-0.485,0.0053935522510247802,0
63,7,30,6.6831469978048,-0.5900000000000001,0.00025618709115715621,0
64,7,30,6.308799510211325,-0.495,0.00038213184712343473,0
65,7,30,5.648131004395147,-0.5750000000000001,0.00077663293121887911,0
66,7,30,6.982975079144318,-0.54,0.0001861515599965724,0
67,7,30,7.2492434967670745,-0.51,0.00014027216054102176,0
68,7,30,8.571979460584425,-0.5700000000000001,3.4650971508010109e-05,0
69,7,30,2.0286334039665586,-0.545,0.043981632121821823,0
70,7,30,11.440296066189937,-0.56,1.7238366047944709e-06,1
71,7,30,6.7816065856373475,-0.6000000000000001,0.00023066189166476292,0
72,7,30,16.051880658170102,-0.6299999999999999,1.461540777292214e-08,1
73,7,30,3.32520157750566,-0.555,0.0099133391237518076,0
74,7,30,4.854746245437962,-0.605,0.0018331863237196488,0
75,7,30,1.3131997535588242,-0.515,0.1050998009632429,0
76,7,30,3.8578264374424456,-0.505,0.0054744058206782631,0
77,7,30,3.14029948433292,-0.47000000000000003,0.012206683606642454,0
78,7,30,10.561609497334397,-0.54,4.3067802375507114e-06,1
79,7,30,2.119253115830118,-0.485,0.039516921165899999,0
80,7,30,3.648467850898708,-0.52,0.0069072312446381012,0
81,7,30,14.018929088982592,-0.6000000000000001,1.1896518037346482e-07,1
82,7,30,9.504424376249446,-0.545,1.3011366056581153e-05,0
83,7,30,6.247024299750494,-0.6000000000000001,0.00040825048701986777,0
84,7,30,3.8187124747499217,-0.545,0.005716947406133599,0
85,7,30,14.723950722125828,-0.56,5.7440203260483713e-08,1
86,7,30,14.49714359761373,-0.5,7.2592061584053624e-08,1
87,7,30,6.70446583644605,-0.605,0.00025042900137073332,0
88,7,30,5.188590535694267,-0.5549999999999999,0.0012758233940410868,0
89,7,30,4.734195903685162,-0.525,0.0020904255451505982,0
90,7,30,7.9368343972879885,-0.545,6.7714302606325383e-05,0
91,7,30,10.316695621557257,-0.53,5.5617570811072881e-06,0
92,7,30,11.544317513460634,-0.57,1.5470241478965363e-06,1
93,7,30,10.84132536374008,-0.5499999999999999,3.2168754707795344e-06,1
94,7,30,14.970682737878793,-0.555,4.4531049514517917e-08,1
95,7,30,5.334862805020602,-0.47000000000000003,0.0010890327117013543,0
96,7,30,5.028766680705409,-0.485,0.0015172623292560861,0
97,7,30,2.379493916435814,-0.535,0.029145682561395492,0
98,7,30,20.75785774761151,-0.5800000000000001,1.1692713464128701e-10,1
99,7,30,4.906325660631744,-0.51,0.0017331546796099939,0
0,7,40,11.902460219260476,-0.59,1.0660958589259195e-06,1
1,7,40,6.9673549426902746,-0.585,0.00018927089548070875,0
2,7,40,6.626539157483042,-0.505,0.00027213261508429731,0
3,7,40,13.341056754596156,-0.54,2.3983137587002545e-07,1
4,7,40,15.602861591912902,-0.5,2.3208084787285088e-08,1
5,7,40,15.496654597560761,-0.485,2.5891946253686626e-08,1
6,7,40,14.79978022784973,-0.515,5.3116982590140083e-08,1
7,7,40,13.022930021880363,-0.55,3.334029899937363e-07,1
8,7,40,8.848988235848964,-0.505,2.5890187161592415e-05,0
9,7,40,9.921072252255117,-0.555,8.4107659675813906e-06,0
10,7,40,10.914035964001107,-0.555,2.9820511809885986e-06,1
11,7,40,13.149880844348214,-0.555,2.9232474452189905e-07,1
12,7,40,13.641156807636147,-0.54,1.758122227801806e-07,1
13,7,40,14.750251101083247,-0.5800000000000001,5.5902215523317977e-08,1
14,7,40,9.596693061420439,-0.605,1.1812194008364862e-05,0
15,7,40,10.426961778461703,-0.5750000000000001,4.9567584373688689e-06,0
16,7,40,6.868535554507454,-0.525,0.00021026310826044448,0
17,7,40,6.375229949365869,-0.555,0.00035592163743036753,0
18,7,40,3.6621784661663845,-0.515,0.0068026299728690676,0
19,7,40,5.297224422060625,-0.525,0.0011342770752209574,0
20,7,40,11.89960529593032,-0.545,1.0692630516562218e-06,1
21,7,40,3.7392956722351123,-0.495,0.0062436900524530659,0
22,7,40,16.506266256484924,-0.52,9.1566723092739721e-09,1
23,7,40,12.59280889583217,-0.53,5.2069053613212901e-07,1
24,7,40,9.444495080863412,-0.52,1.3854999562523673e-05,0
25,7,40,5.853205633543286,-0.575,0.00062285125340177938,0
26,7,40,10.7931605604062,-0.545,3.3825568735990075e-06,1
27,7,40,18.38174100973336,-0.5700000000000001,1.3336513005057782e-09,1
28,7,40,9.411460160211876,-0.5650000000000001,1.4343305958619545e-05,0
29,7,40,4.749823806688131,-0.55,0.00205511362528632,0
30,7,40,2.7835907517828247,-0.5,0.018300194867434283,0
31,7,40,6.998104840400348,-0.5700000000000001,0.00018317952687085803,0
32,7,40,12.791713956448035,-0.54,4.2366240193825178e-07,1
33,7,40,15.483664195912178,-0.52,2.6240871364713314e-08,1
34,7,40,8.949890439774348,-0.48500000000000004,2.3284791655697745e-05,0
35,7,40,16.25779957009538,-0.575,1.1823964807256004e-08,1
36,7,40,5.650431413564394,-0.5,0.00077471080449853513,0
37,7,40,5.8197112789174525,-0.505,0.00064568643675555482,0
38,7,40,27.66104581976773,-0.625,1.0236256287043943e-13,1
39,7,40,6.657090292077423,-0.54,0.00026340641304800627,0
40,7,40,2.7584240884818425,-0.535,0.0188341630046861,0
41,7,40,6.174055230861846,-0.52,0.00044143303849586424,0
42,7,40,8.172529801308482,-0.5,5.2793606181933406e-05,0
43,7,40,14.706173121347314,-0.56,5.8503741406923382e-08,1
44,7,40,5.436165172292771,-0.51,0.00097611630892102674,0
45,7,40,9.726259109924158,-0.54,1.0313177572829346e-05,0
46,7,40,7.93537696055748,-0.545,6.7818679457820608e-05,0
47,7,40,11.865996544752006,-0.55,1.1072649618304453e-06,1
48,7,40,7.506438042472282,-0.55,0.00010678012294162986,0
49,7,40,3.5275871620421047,-0.515,0.0079036617904418849,0
50,7,40,5.663482877953296,-0.555,0.00076389618388050806,0
51,7,40,15.343294202581017,-0.54,3.0325388977736623e-08,1
52,7,40,10.59914846813232,-0.535,4.1413234130871501e-06,1
53,7,40,3.795294600716178,-0.49,0.0058673770071765441,0
54,7,40,13.791974976192545,-0.555,1.5042177758939346e-07,1
55,7,40,19.686792025398134,-0.54,3.4999991793682739e-10,1
56,7,40,14.240628425076078,-0.565,9.4609957201896577e-08,1
57,7,40,7.0566577563153166,-0.5800000000000001,0.00017212103966091075,0
58,7,40,8.016286244029372,-0.46499999999999997,6.2262062272000485e-05,0
59,7,40,6.320045271740989,-0.615,0.00037756169125957584,0
60,7,40,7.486128318183498,-0.48,0.00010910350290005422,0
61,7,40,6.029086913899125,-0.545,0.00051565781063045435,0
62,7,40,3.8320034169840635,-0.51,0.0056333260621485026,0
63,7,40,13.398153097465674,-0.635,2.2606904248601012e-07,1
64,7,40,5.125112805263682,-0.555,0.0013666788510896533,0
65,7,40,9.075991475454833,-0.48,2.0395694052877111e-05,0
66,7,40,21.396737569068684,-0.5800000000000001,6.0834781656637915e-11,1
67,7,40,10.0519707431418,-0.505,7.3345367275212681e-06,0
68,7,40,12.213676011167347,-0.55,7.7165315992555605e-07,1
69,7,40,3.372768789071092,-0.535,0.0093982453913797892,0
70,7,40,8.758982788759067,-0.5700000000000001,2.8460562348620044e-05,0
71,7,40,10.976155573804931,-0.53,2.7951009758941936e-06,1
72,7,40,7.392991763305547,-0.505,0.0001204272956962793,0
73,7,40,21.8055972827338,-0.555,4.0054071170914085e-11,1
74,7,40,17.334440968859006,-0.615,3.9082926894806747e-09,1
75,7,40,4.618448989216811,-0.47,0.0023718642232997134,0
76,7,40,6.56087253307599,-0.55,0.00029188802811730419,0
77,7,40,4.545461300479015,-0.615,0.0025688125514070625,0
78,7,40,6.903210565495228,-0.525,0.00020264248042423105,0
79,7,40,5.164730351158055,-0.48,0.0013092345527577764,0
80,7,40,7.4316444203393655,-0.5650000000000001,0.00011559081344159061,0
81,7,40,8.31186278111625,-0.555,4.5577301225896427e-05,0
82,7,40,9.424016810456846,-0.52,1.4155695574835647e-05,0
83,7,40,7.217904285186627,-0.615,0.00014501846865599965,0
84,7,40,7.845382404687677,-0.49999999999999994,7.458746693556062e-05,0
85,7,40,3.820022611837988,-0.55,0.0057086485951990396,0
86,7,40,9.726612775718225,-0.54,1.0309358976057226e-05,0
87,7,40,6.770537223168996,-0.49,0.00023339873925520838,0
88,7,40,7.460221850390022,-0.485,0.00011214114022028987,0
89,7,40,6.6815552915881,-0.42500000000000004,0.00025662231748080355,0
90,7,40,6.92872276740055,-0.55,0.00019721380262294197,0
91,7,40,6.076543400073618,-0.555,0.00049006688271313603,0
92,7,40,2.895410541380962,-0.54,0.016110063072179992,0
93,7,40,10.923775241199573,-0.5800000000000001,2.9519319646453823e-06,1
94,7,40,7.62491664251338,-0.5700000000000001,9.4185069201668803e-05,0
95,7,40,11.098786693661848,-0.5800000000000001,2.4598449603896455e-06,1
96,7,40,11.419159605970087,-0.485,1.7621702822490093e-06,1
97,7,40,14.243639793801002,-0.6000000000000001,9.4316110144099241e-08,1
98,7,40,13.424814775786679,-0.555,2.1991650123176498e-07,1
99,7,40,9.680476404902475,-0.525,1.0819687933816269e-05,0
0,8,10,3.8144784215357275,-0.615,0.0057438514396267459,0
1,8,10,7.142244188433457,-0.55,0.00015715460322196506,0
2,8,10,1.7742166183818524,-0.6200000000000001,0.059601703026057384,0
3,8,10,6.127242824889112,-0.605,0.00046414107103065483,0
4,8,10,0.38286594957159803,-0.575,0.38154067067190078,0
5,8,10,1.367190227912054,-0.535,0.098209581427788351,0
6,8,10,10.32859671103069,-0.5750000000000001,5.4930421961030262e-06,0
7,8,10,2.505427754374284,-0.625,0.025188856495352074,0
8,8,10,1.8109891597327303,-0.61,0.057021030192386579,0
9,8,10,0.8341278955000143,-0.5850000000000001,0.19649231982103499,0
10,8,10,0.5235504456484233,-0.5800000000000001,0.30617572366683155,0
11,8,10,0.2717759814874642,-0.545,0.46096439428136049,0
12,8,10,8.576713751286336,-0.6200000000000001,3.447867022643436e-05,0
13,8,10,3.678663579197833,-0.5900000000000001,0.0066790005090084925,0
14,8,10,5.143128049316023,-0.535,0.0013402475099060229,0
15,8,10,2.0044544295876388,-0.62,0.045260433151341983,0
16,8,10,0.6568159709702047,-0.6,0.25173812389907912,0
17,8,10,7.4255201107325295,-0.69,0.00011634388756665004,0
18,8,10,6.3722693681114695,-0.5800000000000001,0.00035705018645149078,0
19,8,10,4.783750034815312,-0.645,0.0019805229737763774,0
20,8,10,5.579535232816029,-0.63,0.00083621811048339989,0
21,8,10,2.4844721347294545,-0.625,0.02580639458181011,0
22,8,10,1.8928652446986045,-0.585,0.051691342640920346,0
23,8,10,6.624585243630215,-0.5900000000000001,0.00027270051798300443,0
24,8,10,3.6139816837740346,-0.59,0.0071776589721828099,0
25,8,10,9.506208086908266,-0.675,1.2987063057967596e-05,0
26,8,10,5.22386803554661,-0.65,0.001227998718188128,0
27,8,10,8.467183328434892,-0.565,3.8694663698213283e-05,0
28,8,10,3.4170261739849512,-0.5700000000000001,0.008943612944589785,0
29,8,10,10.002148232608569,-0.5900000000000001,7.7268355480608619e-06,0
30,8,10,2.1503088259494607,-0.655,0.03809853407323216,0
31,8,10,2.830128566189391,-0.6000000000000001,0.017353578695588068,0
32,8,10,5.2032602833786346,-0.595,0.0012557112082635102,0
33,8,10,1.4675069979967357,-0.56,0.086677911728991086,0
34,8,10,13.56001477304903,-0.6649999999999999,1.9120656613580422e-07,1
35,8,10,6.2932491539798345,-0.615,0.00038854342442606882,0
36,8,10,2.7726491223105343e-05,-0.555,0.99405846715669022,0
37,8,10,3.6570938353546767,-0.5750000000000001,0.0068412316674131279,0
38,8,10,2.21993360489614,-0.62,0.035108978155059645,0
39,8,10,1.4647295572571268,-0.6399999999999999,0.086976627785171012,0
40,8,10,5.080605583095456,-0.61,0.0014342636572431955,0
41,8,10,13.291373028684694,-0.625,2.524885975851987e-07,1
42,8,10,7.955068426852979,-0.595,6.6422016250289317e-05,0
43,8,10,1.8382335185808267,-0.6200000000000001,0.055185668540216115,0
44,8,10,10.655112731691567,-0.6199999999999999,3.9064217707274196e-06,1
45,8,10,5.976048835213939,-0.5700000000000001,0.00054585890246727775,0
46,8,10,4.259898950277251,-0.5950000000000001,0.0035130350020470269,0
47,8,10,2.2735093632991585,-0.56,0.032976115917814353,0
48,8,10,5.977337788496433,-0.635,0.00054510418071829214,0
49,8,10,3.7702865280406166,-0.5900000000000001,0.006032485332127191,0
50,8,10,4.496034022530934,-0.565,0.0027115396605607023,0
51,8,10,2.754922109939269,-0.5700000000000001,0.018909731072714875,0
52,8,10,4.533735215460749,-0.555,0.0026019676287444282,0
53,8,10,9.145854605420269,-0.61,1.8953023651624434e-05,0
54,8,10,6.268747957193009,-0.635,0.00039886646895503919,0
